service_date,route_id,observed_service_hours,total_observations,observation_cv,coverage_band,stability_band,valid_row_percentage,eligibility_status
2026-05-16,6674,10,1063,0.7185,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6675,10,740,0.7053,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6676,10,1420,0.7349,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6677,10,1653,0.6492,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6678,10,1288,0.7704,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6679,10,1820,0.7043,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6680,10,2038,0.8078,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6682,10,5039,0.678,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6685,10,1273,0.7517,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6687,10,5730,0.6837,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6688,9,661,0.6419,Low Coverage,Moderate,100.0,Not Eligible
2026-05-16,6689,9,505,0.5911,Low Coverage,Moderate,100.0,Not Eligible
2026-05-16,6690,10,527,0.6565,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6691,10,467,0.8242,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6692,10,2667,0.7803,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6693,10,3888,0.7681,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6698,10,2753,0.6446,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6700,10,1790,0.6956,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6701,10,743,0.7322,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6702,10,1664,0.7446,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6703,10,3708,0.6724,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6704,10,3950,0.6972,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6705,10,7654,0.6871,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6706,10,4512,0.664,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6707,10,2143,0.7235,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6708,10,1407,0.6885,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6709,9,753,0.7379,Low Coverage,Moderate,100.0,Not Eligible
2026-05-16,6710,7,450,0.9707,Low Coverage,Moderate,100.0,Not Eligible
2026-05-16,6712,10,5454,0.6438,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6713,10,1701,0.6495,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6715,10,4397,0.7083,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6722,10,2251,0.7579,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6723,10,1225,0.7607,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6724,10,3451,0.7971,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6725,10,1453,0.6949,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6726,10,2029,0.761,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6727,10,2823,0.6992,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6728,10,5094,0.7028,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6730,10,3860,0.838,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6737,10,3931,0.7059,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6738,10,5139,0.6674,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6741,10,3300,0.6816,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6747,10,2246,0.8565,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6748,10,2281,0.7322,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6749,10,3805,0.7033,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6776,8,361,0.6195,Low Coverage,Moderate,100.0,Not Eligible
2026-05-16,6779,10,594,0.6888,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6780,10,752,0.788,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6790,10,557,0.8638,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6796,10,1183,0.6914,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6799,7,391,0.8202,Low Coverage,Moderate,100.0,Not Eligible
2026-05-16,6800,7,449,1.0037,Low Coverage,Volatile,100.0,Not Eligible
2026-05-16,6804,5,246,0.9542,Low Coverage,Moderate,100.0,Not Eligible
2026-05-16,6805,6,153,0.9163,Low Coverage,Moderate,100.0,Not Eligible
2026-05-16,6806,10,840,0.6929,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6811,10,493,0.6323,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6817,10,1561,0.6982,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6818,10,925,0.7474,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6819,10,3037,0.6983,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6821,10,3464,0.7094,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6822,10,1499,0.8275,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6823,7,276,1.0189,Low Coverage,Volatile,100.0,Not Eligible
2026-05-16,6825,7,349,0.9455,Low Coverage,Moderate,100.0,Not Eligible
2026-05-16,6827,7,520,0.8703,Low Coverage,Moderate,100.0,Not Eligible
2026-05-16,6828,10,925,0.7474,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,6843,8,272,0.8244,Low Coverage,Moderate,100.0,Not Eligible
2026-05-16,6844,8,327,0.6995,Low Coverage,Moderate,100.0,Not Eligible
2026-05-16,7321,10,3187,0.779,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-16,7322,9,198,0.5562,Low Coverage,Moderate,100.0,Not Eligible
2026-05-16,7509,8,707,0.888,Low Coverage,Moderate,100.0,Not Eligible
2026-05-16,8290,10,1441,0.699,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-17,10232,6,61,0.8025,Low Coverage,Moderate,100.0,Not Eligible
2026-05-17,11201,9,2994,0.3125,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,11202,10,865,0.3568,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,11692,10,3777,0.4619,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,11696,10,2706,0.4126,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,12940,10,2534,0.3744,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,16718,10,9595,0.3355,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,16719,10,1281,0.3479,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,17707,10,2796,0.4126,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,18705,10,3632,0.2917,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,20667,9,1464,0.3752,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,22638,10,2183,0.3241,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,22639,9,1995,0.5052,Low Coverage,Moderate,100.0,Not Eligible
2026-05-17,23384,10,8424,0.3022,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,29038,9,3360,0.3022,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,30036,9,793,0.2627,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,30037,10,882,0.4718,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,30038,10,1453,0.4456,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,30039,10,1685,0.4453,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,30040,10,1565,0.4098,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,30042,8,1346,0.2941,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,30043,10,2527,0.3741,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,30044,8,805,0.3713,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,30045,9,1783,0.5468,Low Coverage,Moderate,100.0,Not Eligible
2026-05-17,30046,10,2606,0.2902,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,30047,9,932,0.4489,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,30048,9,680,0.4236,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,30049,10,1289,0.3388,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,30050,10,1250,0.3233,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,30051,10,961,0.4203,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,30055,9,2810,0.4567,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,30584,9,1425,0.3221,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,31816,8,705,0.2763,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,31817,8,633,0.357,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,31818,8,692,0.4004,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,31819,9,2028,0.3324,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,31821,9,773,0.318,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,31822,9,656,0.346,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,32799,10,3446,0.3659,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,33292,9,1531,0.3187,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,33538,9,1596,0.4907,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,34042,9,624,0.5069,Low Coverage,Moderate,100.0,Not Eligible
2026-05-17,34043,8,712,0.3092,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,34540,8,648,0.2614,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,34541,8,709,0.4562,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,34542,10,3971,0.3322,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,34543,10,2604,0.3305,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,36799,9,821,0.4245,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,37807,10,6590,0.3237,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,37808,10,5352,0.3156,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,37809,10,4658,0.3184,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,37810,10,7100,0.3195,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,38311,10,5236,0.3161,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,39304,9,1151,0.4243,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,39307,9,752,0.3574,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,40855,10,1759,0.2843,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,46099,9,1283,0.4507,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,46604,10,5401,0.3351,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,48855,8,1345,0.2846,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6612,10,5313,0.3832,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6613,10,5318,0.3594,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6614,10,6584,0.4793,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6615,10,3708,0.5404,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-17,6616,10,3128,0.4642,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6617,10,7400,0.4303,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6618,10,6062,0.3649,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6619,10,7579,0.3784,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6620,10,5767,0.3368,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6621,10,2963,0.3658,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6622,10,10671,0.3606,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6623,10,5259,0.3166,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6624,10,14644,0.4552,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6625,10,6468,0.349,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6626,10,5312,0.3635,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6627,10,8320,0.3573,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6628,10,2331,0.3121,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6629,10,1684,0.329,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6630,10,3220,0.3518,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6631,10,1023,0.449,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6633,10,5724,0.3063,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6636,10,8172,0.3712,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6637,10,3377,0.3695,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6638,9,2083,0.4394,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6641,10,7807,0.5068,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-17,6642,10,5437,0.3175,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6643,9,2270,0.3383,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6644,9,1561,0.2625,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6645,10,4158,0.3478,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6646,9,2833,0.3792,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6647,10,2137,0.3526,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6648,9,2259,0.3615,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6649,10,4742,0.3741,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6650,9,2072,0.2875,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6651,10,4819,0.4158,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6652,9,1966,0.3218,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6654,10,1896,0.4362,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6657,9,2599,0.3961,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6658,9,1909,0.3742,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6659,10,1639,0.4335,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6660,10,2049,0.5041,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-17,6661,10,1854,0.398,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6662,10,1124,0.558,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-17,6663,10,1995,0.3419,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6664,10,2182,0.4407,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6665,10,1998,0.5259,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-17,6666,10,2675,0.4715,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6667,10,7029,0.5294,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-17,6668,10,1982,0.3151,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6672,10,3084,0.4627,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6673,10,2476,0.5748,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-17,6674,9,1361,0.3862,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6675,9,773,0.4314,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6676,10,1553,0.4359,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6677,8,1473,0.2957,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6678,9,1468,0.4545,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6679,9,2357,0.3865,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6680,9,2618,0.4777,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6682,10,5852,0.3408,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6685,9,1717,0.3945,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6687,10,7236,0.428,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6688,7,589,0.4853,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6689,6,418,0.4,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6690,8,595,0.3726,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6691,7,601,0.2308,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6692,10,4129,0.3139,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6693,10,4948,0.4638,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6698,10,3775,0.3384,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6700,9,2157,0.3169,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6701,9,584,0.38,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6702,8,1534,0.356,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6703,10,5192,0.3013,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6704,10,5833,0.3519,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6705,10,9491,0.2767,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6706,10,5786,0.3079,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6707,10,2870,0.3082,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6708,10,2428,0.3438,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6709,6,698,0.399,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6712,9,6210,0.4614,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6713,10,2509,0.2997,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6715,10,6500,0.3161,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6722,10,2664,0.3394,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6723,10,1565,0.4298,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6724,10,4246,0.337,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6725,10,1738,0.3521,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6726,9,2500,0.4093,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6727,10,2985,0.4719,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6728,10,6577,0.3102,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6730,9,4547,0.4633,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6737,10,4489,0.3074,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6738,10,7204,0.2904,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6741,10,5194,0.4118,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6747,10,3642,0.4591,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6748,10,2498,0.4226,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6749,10,6075,0.347,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,6776,8,433,0.326,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6779,6,486,0.2866,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6780,8,1118,0.4278,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6790,9,942,0.3317,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6796,9,1447,0.3982,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6799,9,1098,0.3634,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6800,8,1004,0.3332,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6806,9,970,0.2976,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6811,8,737,0.4414,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6817,9,1488,0.5116,Low Coverage,Moderate,100.0,Not Eligible
2026-05-17,6818,9,1039,0.357,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6819,10,3036,0.5893,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-17,6821,9,3899,0.4864,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6822,9,2454,0.3321,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6823,8,571,0.4682,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6825,7,442,0.3515,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6828,6,873,0.3341,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6834,3,912,0.5906,Low Coverage,Moderate,100.0,Not Eligible
2026-05-17,6837,3,601,0.606,Low Coverage,Moderate,100.0,Not Eligible
2026-05-17,6841,3,1055,0.5235,Low Coverage,Moderate,100.0,Not Eligible
2026-05-17,6843,7,400,0.4147,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,6844,8,399,0.3823,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,7321,10,4427,0.4084,Medium Coverage,Stable,100.0,Not Eligible
2026-05-17,7322,8,244,0.5208,Low Coverage,Moderate,100.0,Not Eligible
2026-05-17,7509,7,988,0.438,Low Coverage,Stable,100.0,Not Eligible
2026-05-17,8290,9,2010,0.3175,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,10232,4,414,0.0791,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,11201,7,2977,0.1912,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,11202,6,593,0.4552,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,11692,7,3255,0.5048,Low Coverage,Moderate,100.0,Not Eligible
2026-05-18,11696,5,1744,0.3543,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,12940,7,2006,0.3417,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,16717,6,1960,0.5936,Low Coverage,Moderate,100.0,Not Eligible
2026-05-18,16718,7,6461,0.4891,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,16719,7,773,0.4833,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,17707,6,1806,0.5322,Low Coverage,Moderate,100.0,Not Eligible
2026-05-18,18705,7,2714,0.3405,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,20667,7,1431,0.2744,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,22638,7,2150,0.0663,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,22639,5,1386,0.7491,Low Coverage,Moderate,100.0,Not Eligible
2026-05-18,23384,7,7241,0.1884,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,29038,7,3318,0.4297,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,30036,7,803,0.0329,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,30037,7,708,0.5014,Low Coverage,Moderate,100.0,Not Eligible
2026-05-18,30038,7,992,0.4617,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,30039,7,1286,0.4154,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,30040,7,1245,0.3876,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,30042,3,526,0.5499,Low Coverage,Moderate,100.0,Not Eligible
2026-05-18,30043,7,2243,0.2579,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,30044,7,786,0.2572,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,30045,5,1317,0.4294,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,30046,7,2368,0.0508,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,30047,6,770,0.3681,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,30048,5,611,0.0506,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,30049,7,1118,0.2686,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,30050,6,774,0.5076,Low Coverage,Moderate,100.0,Not Eligible
2026-05-18,30051,5,587,0.3698,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,30055,7,3590,0.1707,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,30584,7,1197,0.2904,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,31816,3,330,0.232,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,31817,3,244,0.6488,Low Coverage,Moderate,100.0,Not Eligible
2026-05-18,31818,6,591,0.4601,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,31819,7,1880,0.2494,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,31821,5,655,0.0889,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,31822,5,496,0.0424,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,32799,7,2810,0.3694,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,33292,7,1621,0.1919,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,33538,7,1783,0.156,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,34042,3,261,0.2787,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,34043,3,277,0.4536,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,34540,6,485,0.3363,Low Coverage,Stable,100.0,Not Eligible
2026-05-18,34541,6,806,0.238,Low Coverage,Stable,100.0,Not Eligible
